date,game_id,team_name,homeAway,market_team_total,bet,pred_team_total,recency_team_pred,elo_sim_team_pred,team_edge,recency_edge_team,brain_score,team_elo,opp_elo,elo_diff,actual_team_pts,bet_result
2026-03-05,401805212,UT Arlington Mavericks,away,67,UNDER,64,67,74,-2.9382797640526164,0.0877273744677467,1.8,1518.832177296832,1475.3298100628272,-88.8747771813712,65,W
2026-03-05,401805212,Tarleton State Texans,home,69.5,OVER,70.5,66.5,72.5,0.8834084288272521,-2.801715081255807,1.7,1475.3298100628272,1518.832177296832,-88.8747771813712,60,L
2026-03-05,401804957,Sam Houston Bearkats,away,78,UNDER,76,76.5,79.5,-1.871366062703956,-1.1652537044213602,1.6,1604.1803595649872,1444.4744476251185,-281.40691807441544,80,L
2026-03-05,401804962,Middle Tennessee Blue Raiders,away,76,OVER,76,80,74.5,0.1605539180385307,3.8536544560941057,1.6,1521.7092111304498,1495.1513290383057,-39.626034875782125,73,L
2026-03-05,401809103,Cal State Fullerton Titans,home,76.5,OVER,78.5,77,72.5,2.2211439160493995,0.6209515297321815,1.6,1518.767075440851,1573.9227975124095,-56.267246540552605,69,L
2026-03-05,401827152,Alcorn State Braves,home,72,UNDER,70,80,72,-1.967294354375511,7.9281104247761505,1.6,1427.3453488445534,1466.4215244535887,-89.19201179891184,48,W
2026-03-05,401828257,East Carolina Pirates,home,73,UNDER,72,76,67,-1.0438425329947023,2.5066880998410994,1.6,1461.0305538742073,1616.3530110975678,-302.0933791580612,66,W
2026-03-05,401851545,Colgate Raiders,home,80,UNDER,79.5,83.5,75.5,-0.31254611550816946,3.4900684691264843,1.6,1519.9749591872192,1449.3303723704869,153.0242369374282,90,L
2026-03-05,401809151,Hawai'i Rainbow Warriors,home,79,UNDER,78,90.5,78,-1.490276521077874,11.355663447657632,1.5,1597.298649761207,1429.7101034542386,250.60077533141632,,
2026-03-05,401823271,Cal State Bakersfield Roadrunners,home,79,OVER,80,77,70,1.0616270160919754,-2.1934683960998314,1.5,1387.785371546475,1538.719721574353,-337.7904873313969,84,W
2026-03-05,401827082,Texas Southern Tigers,home,78,UNDER,77.5,75,76,-0.5191935252865107,-2.9244734412240945,1.5,1485.343894179584,1455.4623333919783,65.16896283114147,59,W
2026-03-05,401828259,Temple Owls,home,75,UNDER,74,72,72.5,-0.6294003410614977,-2.7367766574682264,1.5,1496.5806950896529,1526.262006060612,-0.22416689405008583,89,L
2026-03-05,401825560,Iowa Hawkeyes,home,68.5,OVER,69,66,70.5,0.7203358653636798,-2.3072707405471675,1.4,1571.2725180456553,1689.1494918873527,-208.708016456613,68,L
2026-03-05,401804961,Western Kentucky Hilltoppers,away,77.5,UNDER,77,75,76,-0.6143279453157646,-2.2551818007849675,1.3,1548.9065343682887,1467.995715845188,-119.82128340178453,74,W
2026-03-05,401827106,Alabama State Hornets,home,73,UNDER,72.5,70,75,-0.24323815549216476,-2.9104618272106535,1.3,1432.9381801922325,1438.16925105141,4.563223332528878,63,W
2026-03-05,401827126,Florida A&M Rattlers,home,72,UNDER,71,70,72,-0.7923003756768594,-2.001179190040517,1.3,1493.6816330496706,1533.613633274013,-98.81277805908394,81,L
2026-03-05,401851546,Lehigh Mountain Hawks,home,74,OVER,75.5,74.5,77,1.6597091181315449,0.5611369736702869,1.2,1491.3281747987555,1422.025351040255,141.6849147327364,69,L
2026-03-05,401851544,American University Eagles,away,70,UNDER,69.5,72,74,-0.6216855953991001,1.7663738385341643,1.1,1486.752324790297,1503.334966798387,2.739072408305219,73,L
2026-03-05,401805213,Utah Valley Wolverines,away,80,UNDER,78.5,80,79.5,-1.5597495885401145,0.09140944228940384,1,1617.4094896631143,1451.8698884222797,-309.648047340326,92,L
2026-03-05,401804961,Missouri State Bears,home,75,UNDER,74.5,75.5,72.5,-0.7979815682909503,0.2158359576096558,0.6,1467.995715845188,1548.9065343682887,-119.82128340178453,87,L
2026-03-05,401851546,Holy Cross Crusaders,away,68,UNDER,68,75,73,-0.459982928298615,6.700808341129644,0.6,1422.025351040255,1491.3281747987555,141.6849147327364,66,W
2026-03-05,401851622,St. Thomas-Minnesota Tommies,home,77,OVER,77.5,77.5,78,0.5484610988296765,0.592760394624662,0.6,1600.2641007393458,1482.950354499151,200.62021010259787,80,W
2026-03-05,401809138,UC Davis Aggies,away,76,UNDER,75.5,76,77,-0.6351713642502972,-0.33030230317656617,0.5,1531.2504453487556,1429.0945132990953,-196.89254926135004,56,W
2026-03-05,401851485,Drake Bulldogs,away,67,OVER,67.5,67,70.5,0.3984627419793867,-0.0760833333333295,0.3,1434.750022574807,1541.7474745013571,149.4691698710992,67,P
